Date,Open,High,Low,Close,Volume,Adj Close
2007-01-12,19613.4004,19613.4004,19613.4004,19613.4004,000,17457.2459
2007-01-11,19385.4004,19385.4004,19385.4004,19385.4004,000,17254.3106
2007-01-10,19568.3008,19568.3008,19568.3008,19568.3008,000,17417.1042
2007-01-09,19898.0996,19898.0996,19898.0996,19898.0996,000,17710.6474
2007-01-08,20029.6992,20029.6992,20029.6992,20029.6992,000,17827.7799
2007-01-05,20211.3008,20211.3008,20211.3008,20211.3008,000,17989.4175
2007-01-04,20025.5996,20025.5996,20025.5996,20025.5996,000,17824.131
2007-01-03,20413.4004,20413.4004,20413.4004,20413.4004,000,18169.2997
2007-01-02,20310.1992,20310.1992,20310.1992,20310.1992,000,18077.4438
2006-12-29,19964.6992,19964.6992,19964.6992,19964.6992,000,17769.9255
2006-12-28,20001.9004,20001.9004,20001.9004,20001.9004,000,17803.0371
2006-12-27,19725.6992,19725.6992,19725.6992,19725.6992,000,17557.1994
2006-12-22,19320.50,19320.50,19320.50,19320.50,000,17196.5449
2006-12-21,19222.8008,19222.8008,19222.8008,19222.8008,000,17109.586
2006-12-20,19240.0996,19240.0996,19240.0996,19240.0996,000,17124.9831
2006-12-19,18964.5996,18964.5996,18964.5996,18964.5996,000,16879.7696
2006-12-18,19192.9004,19192.9004,19192.9004,19192.9004,000,17082.9726
2006-12-15,19110.6992,19110.6992,19110.6992,19110.6992,000,17009.8081
2006-12-14,18919.4004,18919.4004,18919.4004,18919.4004,000,16839.5392
2006-12-13,18718.1992,18718.1992,18718.1992,18718.1992,000,16660.4567
2006-12-12,18907.1992,18907.1992,18907.1992,18907.1992,000,16828.6794
2006-12-11,18924.6992,18924.6992,18924.6992,18924.6992,000,16844.2555
2006-12-08,18740.00,18740.00,18740.00,18740.00,000,16679.8608
2006-12-07,18843.00,18843.00,18843.00,18843.00,000,16771.5377
2006-12-06,19026.4004,19026.4004,19026.4004,19026.4004,000,16934.7764
2006-12-05,18944.1992,18944.1992,18944.1992,18944.1992,000,16861.6119
2006-12-04,18702.6992,18702.6992,18702.6992,18702.6992,000,16646.6606
2006-12-01,18690.8008,18690.8008,18690.8008,18690.8008,000,16636.0702
2006-11-30,18960.50,18960.50,18960.50,18960.50,000,16876.1206
2006-11-29,18780.9004,18780.9004,18780.9004,18780.9004,000,16716.2649
2006-11-28,18639.50,18639.50,18639.50,18639.50,000,16590.4091
2006-11-27,19204.00,19204.00,19204.00,19204.00,000,17092.852
2006-11-24,19260.3008,19260.3008,19260.3008,19260.3008,000,17142.9635
2006-11-23,19265.3008,19265.3008,19265.3008,19265.3008,000,17147.4139
2006-11-22,19250.8008,19250.8008,19250.8008,19250.8008,000,17134.5079
2006-11-21,19008.3008,19008.3008,19008.3008,19008.3008,000,16918.6666
2006-11-20,18954.5996,18954.5996,18954.5996,18954.5996,000,16870.8689
2006-11-17,19182.6992,19182.6992,19182.6992,19182.6992,000,17073.8929
2006-11-16,19154.0996,19154.0996,19154.0996,19154.0996,000,17048.4373
2006-11-15,19093.00,19093.00,19093.00,19093.00,000,16994.0546
2006-11-14,18878.4004,18878.4004,18878.4004,18878.4004,000,16803.0465
2006-11-13,18868.50,18868.50,18868.50,18868.50,000,16794.2345
2006-11-10,18891.0996,18891.0996,18891.0996,18891.0996,000,16814.3496
2006-11-09,18952.9004,18952.9004,18952.9004,18952.9004,000,16869.3565
2006-11-08,18811.1992,18811.1992,18811.1992,18811.1992,000,16743.2329
2006-11-07,16490.0996,16490.0996,16490.0996,16490.0996,000,14677.2981
2006-11-06,18936.5996,18936.5996,18936.5996,18936.5996,000,16854.8477
2006-11-03,18749.6992,18749.6992,18749.6992,18749.6992,000,16688.4938
2006-11-02,18714.8008,18714.8008,18714.8008,18714.8008,000,16657.4318
2006-11-01,18453.6992,18453.6992,18453.6992,18453.6992,000,16425.0339
2006-10-31,18324.3008,18324.3008,18324.3008,18324.3008,000,16309.8605
2006-10-30,3.64,4.04,3.64,3.90,103200,3.4713
2006-10-27,18297.5996,18297.5996,18297.5996,18297.5996,000,16286.0947
2006-10-26,18353.6992,18353.6992,18353.6992,18353.6992,000,16336.0271
2006-10-25,18157.9004,18157.9004,18157.9004,18157.9004,000,16161.753
2006-10-24,18153.4004,18153.4004,18153.4004,18153.4004,000,16157.7477
2006-10-23,18089.8008,18089.8008,18089.8008,18089.8008,000,16101.1398
2006-10-20,3.50,3.60,3.48,3.58,21000,3.1864
2006-10-19,17987.00,17987.00,17987.00,17987.00,000,16009.6402
2006-10-18,18048.0996,18048.0996,18048.0996,18048.0996,000,16064.0229
2006-10-17,18014.8008,18014.8008,18014.8008,18014.8008,000,16034.3847
2006-10-16,18010.1992,18010.1992,18010.1992,18010.1992,000,16030.289
2006-10-13,17988.9004,17988.9004,17988.9004,17988.9004,000,16011.3316
2006-10-12,17873.0996,17873.0996,17873.0996,17873.0996,000,15908.2611
2006-10-11,17862.8008,17862.8008,17862.8008,17862.8008,000,15899.0945
2006-10-10,17823.6992,17823.6992,17823.6992,17823.6992,000,15864.2915
2006-10-09,17675.1992,17675.1992,17675.1992,17675.1992,000,15732.1165
2006-10-06,17903.4004,17903.4004,17903.4004,17903.4004,000,15935.2309
2006-10-05,17907.6992,17907.6992,17907.6992,17907.6992,000,15939.0571
2006-10-04,17629.1992,17629.1992,17629.1992,17629.1992,000,15691.1734
2006-10-03,17606.50,17606.50,17606.50,17606.50,000,15670.9696
2006-10-02,15426.00,15426.00,15426.00,15426.00,000,13730.1779
2006-09-29,17543.0996,17543.0996,17543.0996,17543.0996,000,15614.5389
2006-09-28,17530.5996,17530.5996,17530.5996,17530.5996,000,15603.4131
2006-09-27,17521.50,17521.50,17521.50,17521.50,000,15595.3138
2006-09-26,17308.0996,17308.0996,17308.0996,17308.0996,000,15405.3731
2006-09-25,17546.00,17546.00,17546.00,17546.00,000,15617.1205
2006-09-22,17600.6992,17600.6992,17600.6992,17600.6992,000,15665.8065
2006-09-21,17620.00,17620.00,17620.00,17620.00,000,15682.9855
2006-09-20,17513.00,17513.00,17513.00,17513.00,000,15587.7483
2006-09-19,17346.6992,17346.6992,17346.6992,17346.6992,000,15439.7294
2006-09-18,17387.1992,17387.1992,17387.1992,17387.1992,000,15475.7771
2006-09-15,17237.6992,17237.6992,17237.6992,17237.6992,000,15342.712
2006-09-14,17183.4004,17183.4004,17183.4004,17183.4004,000,15294.3824
2006-09-13,17210.00,17210.00,17210.00,17210.00,000,15318.0579
2006-09-12,17075.4004,17075.4004,17075.4004,17075.4004,000,15198.2552
2006-09-11,16948.5996,16948.5996,16948.5996,16948.5996,000,15085.3939
2006-09-08,17145.8008,17145.8008,17145.8008,17145.8008,000,15260.9163
2006-09-07,17096.4004,17096.4004,17096.4004,17096.4004,000,15216.9466
2006-09-06,17258.50,17258.50,17258.50,17258.50,000,15361.2261
2006-09-05,17438.8008,17438.8008,17438.8008,17438.8008,000,15521.706
2006-09-04,17513.9004,17513.9004,17513.9004,17513.9004,000,15588.5497
2006-09-01,17423.6992,17423.6992,17423.6992,17423.6992,000,15508.2646
2006-08-31,17392.3008,17392.3008,17392.3008,17392.3008,000,15480.3178
2006-08-30,17284.6992,17284.6992,17284.6992,17284.6992,000,15384.5452
2006-08-29,17083.3008,17083.3008,17083.3008,17083.3008,000,15205.287
2006-08-28,16922.3008,16922.3008,16922.3008,16922.3008,000,15061.9862
2006-08-25,16955.4004,16955.4004,16955.4004,16955.4004,000,15091.4471
2006-08-24,16883.00,16883.00,16883.00,16883.00,000,15027.0059
2006-08-23,17088.4004,17088.4004,17088.4004,17088.4004,000,15209.826
2006-08-22,17149.8008,17149.8008,17149.8008,17149.8008,000,15264.4765
2006-08-21,17007.9004,17007.9004,17007.9004,17007.9004,000,15138.1756
2006-08-18,17330.6992,17330.6992,17330.6992,17330.6992,000,15425.4883
2006-08-17,17373.0996,17373.0996,17373.0996,17373.0996,000,15463.2275
2006-08-16,17451.00,17451.00,17451.00,17451.00,000,15532.5641
2006-08-15,17274.0996,17274.0996,17274.0996,17274.0996,000,15375.1108
2006-08-14,17290.00,17290.00,17290.00,17290.00,000,15389.2633
2006-08-11,17249.9004,17249.9004,17249.9004,17249.9004,000,15353.5719
2006-08-10,17222.0996,17222.0996,17222.0996,17222.0996,000,15328.8273
2006-08-09,17346.5996,17346.5996,17346.5996,17346.5996,000,15439.6407
2006-08-08,17048.1992,17048.1992,17048.1992,17048.1992,000,15174.0443
2006-08-07,16953.5996,16953.5996,16953.5996,16953.5996,000,15089.8443
2006-08-04,16887.8008,16887.8008,16887.8008,16887.8008,000,15031.2789
2006-08-03,17048.4004,17048.4004,17048.4004,17048.4004,000,15174.2234
2006-08-02,17032.8008,17032.8008,17032.8008,17032.8008,000,15160.3387
2006-08-01,16911.4004,16911.4004,16911.4004,16911.4004,000,15052.2841
2006-07-31,16971.3008,16971.3008,16971.3008,16971.3008,000,15105.5995
2006-07-28,16955.00,16955.00,16955.00,16955.00,000,15091.0907
2006-07-27,16916.8008,16916.8008,16916.8008,16916.8008,000,15057.0908
2006-07-26,16617.1992,16617.1992,16617.1992,16617.1992,000,14790.4253
2006-07-25,16583.9004,16583.9004,16583.9004,16583.9004,000,14760.7871
2006-07-24,16480.5996,16480.5996,16480.5996,16480.5996,000,14668.8425
2006-07-21,16464.1992,16464.1992,16464.1992,16464.1992,000,14654.245
2006-07-20,16472.5996,16472.5996,16472.5996,16472.5996,000,14661.7219
2006-07-19,16097.50,16097.50,16097.50,16097.50,000,14327.858
2006-07-18,16043.9004,16043.9004,16043.9004,16043.9004,000,14280.1508
2006-07-17,16064.7998,16064.7998,16064.7998,16064.7998,000,14298.7527
2006-07-14,16135.7002,16135.7002,16135.7002,16135.7002,000,14361.8588
2006-07-13,16305.50,16305.50,16305.50,16305.50,000,14512.992
2006-07-12,16522.1992,16522.1992,16522.1992,16522.1992,000,14705.8689
2006-07-11,16490.0996,16490.0996,16490.0996,16490.0996,000,14677.2981
2006-07-10,16603.8008,16603.8008,16603.8008,16603.8008,000,14778.4998
2006-07-07,16459.8008,16459.8008,16459.8008,16459.8008,000,14650.3301
2006-07-06,16441.00,16441.00,16441.00,16441.00,000,14633.5961
2006-07-05,16267.2002,16267.2002,16267.2002,16267.2002,000,14478.9026
2006-07-04,16369.00,16369.00,16369.00,16369.00,000,14569.5113
2006-07-03,16326.7002,16326.7002,16326.7002,16326.7002,000,14531.8616
2006-06-30,16267.5996,16267.5996,16267.5996,16267.5996,000,14479.2581
2006-06-29,15865.2002,15865.2002,15865.2002,15865.2002,000,14121.0956
2006-06-28,15742.7002,15742.7002,15742.7002,15742.7002,000,14012.0623
2006-06-27,15774.7002,15774.7002,15774.7002,15774.7002,000,14040.5445
2006-06-26,15804.7998,15804.7998,15804.7998,15804.7998,000,14067.3352
2006-06-23,15808.7998,15808.7998,15808.7998,15808.7998,000,14070.8954
2006-06-22,15826.7002,15826.7002,15826.7002,15826.7002,000,14086.828
2006-06-21,15659.4004,15659.4004,15659.4004,15659.4004,000,13937.9199
2006-06-20,15609.00,15609.00,15609.00,15609.00,000,13893.0602
2006-06-19,15768.9004,15768.9004,15768.9004,15768.9004,000,14035.3823
2006-06-16,15842.7002,15842.7002,15842.7002,15842.7002,000,14101.0691
2006-06-15,15435.0996,15435.0996,15435.0996,15435.0996,000,13738.2771
2006-06-14,15247.9004,15247.9004,15247.9004,15247.9004,000,13571.6572
2006-06-13,15234.4004,15234.4004,15234.4004,15234.4004,000,13559.6413
2006-06-12,15621.4004,15621.4004,15621.4004,15621.4004,000,13904.0973
2006-06-09,15628.7002,15628.7002,15628.7002,15628.7002,000,13910.5947
2006-06-08,15450.0996,15450.0996,15450.0996,15450.0996,000,13751.6281
2006-06-07,15816.50,15816.50,15816.50,15816.50,000,14077.7491
2006-06-06,15973.0996,15973.0996,15973.0996,15973.0996,000,14217.1333
2006-06-05,16016.2002,16016.2002,16016.2002,16016.2002,000,14255.4957
2006-06-02,15912.7002,15912.7002,15912.7002,15912.7002,000,14163.3738
2006-06-01,15645.2998,15645.2998,15645.2998,15645.2998,000,13925.3694
2006-05-31,15963.7998,15963.7998,15963.7998,15963.7998,000,14208.8559
2006-05-30,15857.9004,15857.9004,15857.9004,15857.9004,000,14114.5983
2006-05-29,15963.7998,15963.7998,15963.7998,15963.7998,000,14208.8559
2006-05-26,15895.0996,15895.0996,15895.0996,15895.0996,000,14147.7081
2006-05-25,15696.9004,15696.9004,15696.9004,15696.9004,000,13971.2974
2006-05-24,15822.5996,15822.5996,15822.5996,15822.5996,000,14083.1782
2006-05-23,15864.5996,15864.5996,15864.5996,15864.5996,000,14120.561
2006-05-22,15805.50,15805.50,15805.50,15805.50,000,14067.9584
2006-05-19,16313.4004,16313.4004,16313.4004,16313.4004,000,14520.0239
2006-05-18,16266.50,16266.50,16266.50,16266.50,000,14478.2794
2006-05-17,16615.5996,16615.5996,16615.5996,16615.5996,000,14789.0015
2006-05-16,16393.0996,16393.0996,16393.0996,16393.0996,000,14590.9616
2006-05-15,16494.8008,16494.8008,16494.8008,16494.8008,000,14681.4825
2006-05-12,16901.8008,16901.8008,16901.8008,16901.8008,000,15043.7398
2006-05-11,17140.8008,17140.8008,17140.8008,17140.8008,000,15256.4659
2006-05-10,17080.5996,17080.5996,17080.5996,17080.5996,000,15202.8828
2006-05-09,17438.8008,17438.8008,17438.8008,17438.8008,000,15521.706
2006-05-08,17301.8008,17301.8008,17301.8008,17301.8008,000,15399.7667
2006-05-05,17013.9004,17013.9004,17013.9004,17013.9004,000,15143.516
2006-05-04,17013.9004,17013.9004,17013.9004,17013.9004,000,15143.516
2006-05-03,17027.00,17027.00,17027.00,17027.00,000,15155.1756
2006-05-02,16868.00,16868.00,16868.00,16868.00,000,15013.6549
2006-05-01,15271.0996,15271.0996,15271.0996,15271.0996,000,13592.3061
2006-04-28,16661.3008,16661.3008,16661.3008,16661.3008,000,14829.6787
2006-04-27,16742.8008,16742.8008,16742.8008,16742.8008,000,14902.2191
2006-04-26,16672.6992,16672.6992,16672.6992,16672.6992,000,14839.824
2006-04-25,16577.8008,16577.8008,16577.8008,16577.8008,000,14755.358
2006-04-24,16705.6992,16705.6992,16705.6992,16705.6992,000,14869.1963
2006-04-21,16912.1992,16912.1992,16912.1992,16912.1992,000,15052.9951
2006-04-20,16944.3008,16944.3008,16944.3008,16944.3008,000,15081.5677
2006-04-19,16830.4004,16830.4004,16830.4004,16830.4004,000,14980.1887
2006-04-18,16637.50,16637.50,16637.50,16637.50,000,14808.4944
2006-04-17,16429.4004,16429.4004,16429.4004,16429.4004,000,14623.2717
2006-04-14,16429.4004,16429.4004,16429.4004,16429.4004,000,14623.2717
2006-04-13,16429.4004,16429.4004,16429.4004,16429.4004,000,14623.2717
2006-04-12,16310.7998,16310.7998,16310.7998,16310.7998,000,14517.7092
2006-04-11,16475.8008,16475.8008,16475.8008,16475.8008,000,14664.5712
2006-04-10,16521.5996,16521.5996,16521.5996,16521.5996,000,14705.3352
2006-04-07,16471.8008,16471.8008,16471.8008,16471.8008,000,14661.0109
2006-04-06,16411.0996,16411.0996,16411.0996,16411.0996,000,14606.9828
2006-04-05,17013.9004,17013.9004,17013.9004,17013.9004,000,15143.516
2006-04-04,16100.0996,16100.0996,16100.0996,16100.0996,000,14330.1719
2006-04-03,16063.7998,16063.7998,16063.7998,16063.7998,000,14297.8626
2006-03-31,15805.00,15805.00,15805.00,15805.00,000,14067.5133
2006-03-30,15880.7002,15880.7002,15880.7002,15880.7002,000,14134.8916
2006-03-29,15745.0996,15745.0996,15745.0996,15745.0996,000,14014.198
2006-03-28,15856.5996,15856.5996,15856.5996,15856.5996,000,14113.4405
2006-03-27,15815.9004,15815.9004,15815.9004,15815.9004,000,14077.2154
2006-03-24,15716.50,15716.50,15716.50,15716.50,000,13988.7424
2006-03-23,15771.2002,15771.2002,15771.2002,15771.2002,000,14037.4292
2006-03-22,15642.7998,15642.7998,15642.7998,15642.7998,000,13923.1443
2006-03-21,15922.7998,15922.7998,15922.7998,15922.7998,000,14172.3631
2006-03-20,15930.00,15930.00,15930.00,15930.00,000,14178.7718
2006-03-17,15801.7002,15801.7002,15801.7002,15801.7002,000,14064.5763
2006-03-16,15729.00,15729.00,15729.00,15729.00,000,13999.8682
2006-03-15,15720.4004,15720.4004,15720.4004,15720.4004,000,13992.214
2006-03-14,15519.7998,15519.7998,15519.7998,15519.7998,000,13813.666
2006-03-13,15542.0996,15542.0996,15542.0996,15542.0996,000,13833.5143
2006-03-10,15445.00,15445.00,15445.00,15445.00,000,13747.0891
2006-03-09,15510.0996,15510.0996,15510.0996,15510.0996,000,13805.0322
2006-03-08,15493.0996,15493.0996,15493.0996,15493.0996,000,13789.901
2006-03-07,15602.4004,15602.4004,15602.4004,15602.4004,000,13887.1861
2006-03-06,15811.7998,15811.7998,15811.7998,15811.7998,000,14073.5656
2006-03-03,15802.00,15802.00,15802.00,15802.00,000,14064.8431
2006-03-02,15882.50,15882.50,15882.50,15882.50,000,14136.4936
2006-03-01,14944.7998,14944.7998,14944.7998,14944.7998,000,13301.8773
2006-02-28,15918.50,15918.50,15918.50,15918.50,000,14168.536
2006-02-27,15949.9004,15949.9004,15949.9004,15949.9004,000,14196.4844
2006-02-24,15856.00,15856.00,15856.00,15856.00,000,14112.9068
2006-02-23,15812.50,15812.50,15812.50,15812.50,000,14074.1889
2006-02-22,15635.7002,15635.7002,15635.7002,15635.7002,000,13916.8251
2006-02-21,15627.2002,15627.2002,15627.2002,15627.2002,000,13909.2596
2006-02-20,15598.7002,15598.7002,15598.7002,15598.7002,000,13883.8926
2006-02-17,15475.7002,15475.7002,15475.7002,15475.7002,000,13774.4144
2006-02-16,15450.9004,15450.9004,15450.9004,15450.9004,000,13752.3409
2006-02-15,15423.2998,15423.2998,15423.2998,15423.2998,000,13727.7745
2006-02-14,15420.2998,15420.2998,15420.2998,15420.2998,000,13725.1043
2006-02-13,15312.0996,15312.0996,15312.0996,15312.0996,000,13628.7988
2006-02-10,15426.00,15426.00,15426.00,15426.00,000,13730.1779
2006-02-09,15413.4004,15413.4004,15413.4004,15413.4004,000,13718.9634
2006-02-08,15373.4004,15373.4004,15373.4004,15373.4004,000,13683.3607
2006-02-07,15517.00,15517.00,15517.00,15517.00,000,13811.174
2006-02-06,15548.0996,15548.0996,15548.0996,15548.0996,000,13838.8547
2006-02-03,15429.7002,15429.7002,15429.7002,15429.7002,000,13733.4713
2006-02-02,15691.7002,15691.7002,15691.7002,15691.7002,000,13966.6689
2006-02-01,15742.2998,15742.2998,15742.2998,15742.2998,000,14011.706
2006-01-31,15753.0996,15753.0996,15753.0996,15753.0996,000,14021.3185
2006-01-30,15753.0996,15753.0996,15753.0996,15753.0996,000,14021.3185
2006-01-27,15753.0996,15753.0996,15753.0996,15753.0996,000,14021.3185
2006-01-26,15520.0996,15520.0996,15520.0996,15520.0996,000,13813.9328
2006-01-25,15520.4004,15520.4004,15520.4004,15520.4004,000,13814.2005
2006-01-24,15530.5996,15530.5996,15530.5996,15530.5996,000,13823.2785
2006-01-23,15464.7998,15464.7998,15464.7998,15464.7998,000,13764.7123
2006-01-20,15662.0996,15662.0996,15662.0996,15662.0996,000,13940.3224
2006-01-19,15670.4004,15670.4004,15670.4004,15670.4004,000,13947.7106
2006-01-18,15481.2002,15481.2002,15481.2002,15481.2002,000,13779.3097
2006-01-17,15576.2002,15576.2002,15576.2002,15576.2002,000,13863.8661
2006-01-16,15777.7002,15777.7002,15777.7002,15777.7002,000,14043.2147
2006-01-13,15788.00,15788.00,15788.00,15788.00,000,14052.3822
2006-01-12,15719.4004,15719.4004,15719.4004,15719.4004,000,13991.3239
2006-01-11,15650.9004,15650.9004,15650.9004,15650.9004,000,13930.3543
2006-01-10,15569.9004,15569.9004,15569.9004,15569.9004,000,13858.2589
2006-01-09,15547.4004,15547.4004,15547.4004,15547.4004,000,13838.2324
2006-01-06,15344.4004,15344.4004,15344.4004,15344.4004,000,13657.5487
2006-01-05,15271.0996,15271.0996,15271.0996,15271.0996,000,13592.3061
2006-01-04,15200.0996,15200.0996,15200.0996,15200.0996,000,13529.1113
2006-01-03,14944.7998,14944.7998,14944.7998,14944.7998,000,13301.8773
2006-01-02,15742.2998,15742.2998,15742.2998,15742.2998,000,14011.706
2005-12-30,14876.4004,14876.4004,14876.4004,14876.4004,000,13240.9972
2005-12-29,15045.5996,15045.5996,15045.5996,15045.5996,000,13391.5959
2005-12-28,15101.50,15101.50,15101.50,15101.50,000,13441.351
2005-12-27,15183.5996,15183.5996,15183.5996,15183.5996,000,13514.4252
2005-12-26,15183.5996,15183.5996,15183.5996,15183.5996,000,13514.4252
2005-12-23,15183.5996,15183.5996,15183.5996,15183.5996,000,13514.4252
2005-12-22,15182.50,15182.50,15182.50,15182.50,000,13513.4465
2005-12-21,15221.4004,15221.4004,15221.4004,15221.4004,000,13548.0704
2005-12-20,15169.2002,15169.2002,15169.2002,15169.2002,000,13501.6087
2005-12-19,15182.9004,15182.9004,15182.9004,15182.9004,000,13513.8028
2005-12-16,15029.7998,15029.7998,15029.7998,15029.7998,000,13377.533
2005-12-15,15059.00,15059.00,15059.00,15059.00,000,13403.5232
2005-12-14,14976.2998,14976.2998,14976.2998,14976.2998,000,13329.8698
2005-12-13,14942.5996,14942.5996,14942.5996,14942.5996,000,13299.8744
2005-12-12,14984.4004,14984.4004,14984.4004,14984.4004,000,13337.0798
2005-12-09,14910.50,14910.50,14910.50,14910.50,000,13271.3037
2005-12-08,14879.2002,14879.2002,14879.2002,14879.2002,000,13243.4449
2005-12-07,15135.00,15135.00,15135.00,15135.00,000,13471.1232
2005-12-06,14990.5996,14990.5996,14990.5996,14990.5996,000,13342.5975
2005-12-05,15158.7998,15158.7998,15158.7998,15158.7998,000,13492.3065
2005-12-02,15200.4004,15200.4004,15200.4004,15200.4004,000,13529.3337
2005-12-01,15068.00,15068.00,15068.00,15068.00,000,13411.4889
2005-11-30,14937.0996,14937.0996,14937.0996,14937.0996,000,13294.9791
2005-11-29,15028.7998,15028.7998,15028.7998,15028.7998,000,13376.5982
2005-11-28,15100.00,15100.00,15100.00,15100.00,000,13439.9709
2005-11-25,15081.50,15081.50,15081.50,15081.50,000,13423.5047
2005-11-24,15084.4004,15084.4004,15084.4004,15084.4004,000,13426.0863
2005-11-23,15062.2998,15062.2998,15062.2998,15062.2998,000,13406.4153
